molality,miac,miac_m
0,1,1
0.22046,0.360430904183,0.35540999982
0.30143,0.34488544495,0.338350000049
0.58477,0.332260802224,0.320259999784
1.13271,0.366780844032,0.34195999997
1.84095,0.47571777585,0.425520000134
2.26118,0.580576971871,0.507100000113
2.6931,0.733046266908,0.625160000079
3.31162,1.07074386493,0.883300000058
