source,file,solvent_system,salt,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.005689,0.6657487771978415,0.6654,0.046068,2,1.000524161704,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.008002,0.693479817052346,0.693,0.04326272799999999,2,1.000692376698912,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.00876,0.6055883830839359,0.6051,0.046068,2,1.00080711136,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.009836,0.8112557417027368,0.8107,0.034846911999999994,2,1.000685508452864,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.0117,0.5718157485734401,0.5712,0.046068,2,1.0010779912,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.01367,0.691964541052674,0.6912,0.040457456,2,1.00110610684704,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.01713,0.7478918098382247,0.747,0.034846911999999994,2,1.00119385520512,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.01749,0.5850840875177021,0.5842,0.04326272799999999,2,1.00151333022544,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.02013,0.500526606960928,0.4996,0.046068,2,1.00185469768,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.02092,0.8551444793739834,0.8543,0.023625824000000004,2,1.00098850447616,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.02128,0.8032983017472548,0.8023,0.029236368000000002,2,1.00124429982208,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.02472,0.8481721835834026,0.8473,0.020820552000000003,2,1.00102936809088,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.02995,0.44733100099452,0.4461,0.046068,2,1.0027594732,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.03019,0.8252756011092962,0.8241,0.023625824000000004,2,1.00142652725312,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.03385,0.5060779162215538,0.5046,0.04326272799999999,2,1.0029288866856,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.03782,0.4174495867443199,0.416,0.046068,2,1.00348458352,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.04117,0.6541716409550404,0.6523,0.034846911999999994,2,1.00286929473408,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.04247,0.8083270007835434,0.8069,0.020820552000000003,2,1.00176849768688,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.04549,0.5451994210692253,0.5432,0.040457456,2,1.00368081934688,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.04887,0.46365229800433017,0.4617,0.04326272799999999,2,1.00422849903472,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.04955,0.38454761169263996,0.3828,0.046068,2,1.0045653388,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.04979,0.7275118987489543,0.7254,0.029236368000000002,2,1.00291135752544,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.05827,0.36565261972866403,0.3637,0.046068,2,1.00536876472,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.06589,0.34981083142960806,0.3477,0.046068,2,1.00607084104,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.06741,0.7593109033055426,0.7569,0.023625824000000004,2,1.00318523359168,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.0715,0.7699857031011672,0.7677,0.020820552000000003,2,1.002977338936,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.07674,0.49042646660306927,0.4874,0.040457456,2,1.00620941034688,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.07719,0.33859104694980796,0.3362,0.046068,2,1.00711197784,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.08159,0.4086647905313552,0.4058,0.04326272799999999,2,1.00705961195504,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.08389,0.5945559340646472,0.5911,0.034846911999999994,2,1.00584661489536,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.08557,0.6820958836076482,0.6787,0.029236368000000002,2,1.00500351201952,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.08981,0.32607604902734405,0.3234,0.046068,2,1.00827473416,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.09683,0.7488071462212187,0.7458,0.020820552000000003,2,1.00403210810032,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.09974,0.314059817411968,0.3112,0.046068,2,1.00918964464,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1026,0.728916753044114,0.7254,0.023625824000000004,2,1.0048480190848,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1105,0.3043675437364,0.3013,0.046068,2,1.010181028,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1149,0.37408243342088576,0.3704,0.04326272799999999,2,1.0099417748944,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1169,0.4540546371551174,0.4498,0.040457456,2,1.0094589532128,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1204,0.29574475351199997,0.2925,0.046068,2,1.0110931744,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.13,0.5549831084160001,0.55,0.034846911999999994,2,1.00906019712,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1319,0.6459437470360544,0.641,0.029236368000000002,2,1.0077125538784,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1352,0.28460160288192005,0.2811,0.046068,2,1.0124567872,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.137,0.7069469693850625,0.7024,0.023625824000000004,2,1.006473475776,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1493,0.27564023051512,0.2719,0.046068,2,1.0137559048,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1495,0.34956406026240716,0.3451,0.04326272799999999,2,1.0129355556719999,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1547,0.7139698688127748,0.7094,0.020820552000000003,2,1.0064418787888,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1609,0.42313812374165216,0.4177,0.040457456,2,1.0130192093408,composition-columns
MIAC_m,data/MIAC_m/water_ethanol/water-ethanol-NaBr.csv,water-ethanol,NaBr,0.1648,0.26668884016256,0.2627,0.046068,2,1.0151840128,composition-columns
