source,origin_file,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.039525692,0.488340192,0.486568237397,0.046068,2,1.00364173916,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.051383399,0.463648834,0.461464142377,0.046068,2,1.00473426085,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.059288538,0.437585734,0.435208361005,0.046068,2,1.00546260874,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.075098814,0.418381344,0.415506329258,0.046068,2,1.00691930433,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.083003953,0.400548697,0.397508688796,0.046068,2,1.00764765221,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.09486166,0.385459534,0.382119741011,0.046068,2,1.00874017391,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.110671937,0.368998628,0.365273976894,0.046068,2,1.01019686959,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.197628458,0.303155007,0.297733665317,0.046068,2,1.01820869561,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.300395257,0.26611797,0.258950928847,0.046068,2,1.0276772174,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.403162055,0.248285322,0.239392895945,0.046068,2,1.0371457391,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.498023715,0.235939643,0.225588317106,0.046068,2,1.04588591301,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.596837945,0.222222222,0.21063912174,0.046068,2,1.0549902609,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.699604743,0.22085048,0.207476779383,0.046068,2,1.0644587826,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.794466403,0.216735254,0.201952538889,0.046068,2,1.07319895651,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.897233202,0.218106996,0.201453355136,0.046068,2,1.0826674783,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,0.996047431,0.219478738,0.201029860592,0.046068,2,1.0917718261,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,1.205533597,0.223593964,0.201241462305,0.046068,2,1.11107304349,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,1.399209486,0.234567901,0.207781248366,0.046068,2,1.1289175652,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,1.596837945,0.251028807,0.218832761097,0.046068,2,1.1471262609,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,1.802371542,0.27297668,0.234101080937,0.046068,2,1.16606330439,pure
UNIFIED,,0.039525692,0.488340192,0.486568237397,0.046068,2,1.00364173916,unified
UNIFIED,,0.051383399,0.463648834,0.461464142377,0.046068,2,1.00473426085,unified
UNIFIED,,0.059288538,0.437585734,0.435208361005,0.046068,2,1.00546260874,unified
UNIFIED,,0.075098814,0.418381344,0.415506329258,0.046068,2,1.00691930433,unified
UNIFIED,,0.083003953,0.400548697,0.397508688796,0.046068,2,1.00764765221,unified
UNIFIED,,0.09486166,0.385459534,0.382119741011,0.046068,2,1.00874017391,unified
UNIFIED,,0.110671937,0.368998628,0.365273976894,0.046068,2,1.01019686959,unified
UNIFIED,,0.197628458,0.303155007,0.297733665317,0.046068,2,1.01820869561,unified
UNIFIED,,0.300395257,0.26611797,0.258950928847,0.046068,2,1.0276772174,unified
UNIFIED,,0.403162055,0.248285322,0.239392895945,0.046068,2,1.0371457391,unified
UNIFIED,,0.498023715,0.235939643,0.225588317106,0.046068,2,1.04588591301,unified
UNIFIED,,0.596837945,0.222222222,0.21063912174,0.046068,2,1.0549902609,unified
UNIFIED,,0.699604743,0.22085048,0.207476779383,0.046068,2,1.0644587826,unified
UNIFIED,,0.794466403,0.216735254,0.201952538889,0.046068,2,1.07319895651,unified
UNIFIED,,0.897233202,0.218106996,0.201453355136,0.046068,2,1.0826674783,unified
UNIFIED,,0.996047431,0.219478738,0.201029860592,0.046068,2,1.0917718261,unified
UNIFIED,,1.205533597,0.223593964,0.201241462305,0.046068,2,1.11107304349,unified
UNIFIED,,1.399209486,0.234567901,0.207781248366,0.046068,2,1.1289175652,unified
UNIFIED,,1.596837945,0.251028807,0.218832761097,0.046068,2,1.1471262609,unified
UNIFIED,,1.802371542,0.27297668,0.234101080937,0.046068,2,1.16606330439,unified
