source,origin_file,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.000293686,0.936088154,0.936062825026,0.046068,2,1.00002705905,pure
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.0010279,0.849035813,0.848955411324,0.046068,2,1.00009470659,pure
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.002496329,0.761983471,0.761808253754,0.046068,2,1.00023000177,pure
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.005726872,0.671625344,0.671271147055,0.046068,2,1.00052765108,pure
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.01071953,0.594490358,0.593903786184,0.046068,2,1.00098765462,pure
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.01938326,0.531680441,0.530732607736,0.046068,2,1.00178589604,pure
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.030837004,0.480991736,0.479629014906,0.046068,2,1.0028411982,pure
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.046108664,0.433608815,0.431774521176,0.046068,2,1.00424826787,pure
MIAC,data/MIAC/ethanol/ethanol-NaCl.csv,0.070337739,0.400550964,0.397971852521,0.046068,2,1.00648063792,pure
UNIFIED,,0.000293686,0.936088154,0.936062825026,0.046068,2,1.00002705905,unified
UNIFIED,,0.0010279,0.849035813,0.848955411324,0.046068,2,1.00009470659,unified
UNIFIED,,0.002496329,0.761983471,0.761808253754,0.046068,2,1.00023000177,unified
UNIFIED,,0.005726872,0.671625344,0.671271147055,0.046068,2,1.00052765108,unified
UNIFIED,,0.01071953,0.594490358,0.593903786184,0.046068,2,1.00098765462,unified
UNIFIED,,0.01938326,0.531680441,0.530732607736,0.046068,2,1.00178589604,unified
UNIFIED,,0.030837004,0.480991736,0.479629014906,0.046068,2,1.0028411982,unified
UNIFIED,,0.046108664,0.433608815,0.431774521176,0.046068,2,1.00424826787,unified
UNIFIED,,0.070337739,0.400550964,0.397971852521,0.046068,2,1.00648063792,unified
