source,origin_file,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,0.16974,0.351512714882,0.3461,0.046068,2,1.01563916464,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,0.35659,0.294260325751,0.2849,0.046068,2,1.03285477624,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,0.49543,0.277201003391,0.2651,0.046068,2,1.04564693848,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,0.83622,0.269369196077,0.2501,0.046068,2,1.07704596592,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,1.30763,0.303089785272,0.2705,0.046068,2,1.12047979768,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,1.40716,0.316076096234,0.2798,0.046068,2,1.12965009376,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,1.49104,0.328816113202,0.2891,0.046068,2,1.13737846144,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,1.76563,0.38321869704,0.3296,0.046068,2,1.16267808568,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,2.03369,0.460701911994,0.388,0.046068,2,1.18737606184,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,2.39616,0.621617406779,0.5092,0.046068,2,1.22077259776,pure
MIAC,data/MIAC/ethanol/ethanol-LiBr.csv,2.8135,0.940640803092,0.747,0.046068,2,1.259224636,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,0.16974,0.351512714882,0.3461,0.046068,2,1.01563916464,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,0.35659,0.294260325751,0.2849,0.046068,2,1.03285477624,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,0.49543,0.277201003391,0.2651,0.046068,2,1.04564693848,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,0.83622,0.269369196077,0.2501,0.046068,2,1.07704596592,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,1.30763,0.303089785272,0.2705,0.046068,2,1.12047979768,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,1.40716,0.316076096234,0.2798,0.046068,2,1.12965009376,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,1.49104,0.328816113202,0.2891,0.046068,2,1.13737846144,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,1.76563,0.38321869704,0.3296,0.046068,2,1.16267808568,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,2.03369,0.460701911994,0.388,0.046068,2,1.18737606184,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,2.39616,0.621617406779,0.5092,0.046068,2,1.22077259776,pure
MIAC_m,data/MIAC_m/ethanol/ethanol-LiBr.csv,2.8135,0.940640803092,0.747,0.046068,2,1.259224636,pure
UNIFIED,,0.16974,0.351512714882,0.3461,0.046068,2,1.01563916464,unified
UNIFIED,,0.35659,0.294260325751,0.2849,0.046068,2,1.03285477624,unified
UNIFIED,,0.49543,0.277201003391,0.2651,0.046068,2,1.04564693848,unified
UNIFIED,,0.83622,0.269369196077,0.2501,0.046068,2,1.07704596592,unified
UNIFIED,,1.30763,0.303089785272,0.2705,0.046068,2,1.12047979768,unified
UNIFIED,,1.40716,0.316076096234,0.2798,0.046068,2,1.12965009376,unified
UNIFIED,,1.49104,0.328816113202,0.2891,0.046068,2,1.13737846144,unified
UNIFIED,,1.76563,0.38321869704,0.3296,0.046068,2,1.16267808568,unified
UNIFIED,,2.03369,0.460701911994,0.388,0.046068,2,1.18737606184,unified
UNIFIED,,2.39616,0.621617406779,0.5092,0.046068,2,1.22077259776,unified
UNIFIED,,2.8135,0.940640803092,0.747,0.046068,2,1.259224636,unified
