source,file,solvent_system,salt,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.039525692,0.488340192,0.48656823739677857,0.046068,2,1.003641739158112,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.051383399,0.463648834,0.46146414237694416,0.046068,2,1.004734260850264,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.059288538,0.437585734,0.4352083610046872,0.046068,2,1.005462608737168,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.075098814,0.418381344,0.4155063292581909,0.046068,2,1.006919304326704,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.083003953,0.400548697,0.3975086887961993,0.046068,2,1.007647652213608,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.09486166,0.385459534,0.38211974101074214,0.046068,2,1.00874017390576,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.110671937,0.368998628,0.36527397689393,0.046068,2,1.010196869587432,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.197628458,0.303155007,0.2977336653165073,0.046068,2,1.018208695606288,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.300395257,0.26611797,0.2589509288466507,0.046068,2,1.027677217398952,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.403162055,0.248285322,0.23939289594495955,0.046068,2,1.03714573909948,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.498023715,0.235939643,0.2255883171062635,0.046068,2,1.04588591300524,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.596837945,0.222222222,0.2106391217396787,0.046068,2,1.05499026090052,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.699604743,0.22085048,0.20747677938298645,0.046068,2,1.064458782601048,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.794466403,0.216735254,0.20195253888939566,0.046068,2,1.073198956506808,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.897233202,0.218106996,0.20145335513594353,0.046068,2,1.082667478299472,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,0.996047431,0.219478738,0.20102986059229114,0.046068,2,1.091771826102616,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,1.205533597,0.223593964,0.20124146230478687,0.046068,2,1.111073043493192,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,1.399209486,0.234567901,0.20778124836600292,0.046068,2,1.128917565202096,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,1.596837945,0.251028807,0.2188327610972281,0.046068,2,1.14712626090052,pure
MIAC,data/MIAC/ethanol/ethanol-NaI.csv,ethanol,NaI,1.802371542,0.27297668,0.23410108093739623,0.046068,2,1.1660633043937119,pure
