source,origin_file,x_H2O,x_Methanol,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.0093,0.898347756037,0.898,0.020820224,2,1.00038725617,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.0359,0.821225811508,0.82,0.020820224,2,1.00149489208,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.0654,0.788140502245,0.786,0.020820224,2,1.0027232853,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.0952,0.761004841352,0.758,0.020820224,2,1.00396417065,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.1274,0.741915084889,0.738,0.020820224,2,1.00530499308,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.1629,0.727904274552,0.723,0.020820224,2,1.00678322898,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.1829,0.724475931278,0.719,0.020820224,2,1.00761603794,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.2297,0.709724062067,0.703,0.020820224,2,1.00956481091,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.3196,0.695129485006,0.686,0.020820224,2,1.01330828718,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.3951,0.689154551601,0.678,0.020820224,2,1.016452141,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.4648,0.680928792794,0.668,0.020820224,2,1.01935448023,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.6007,0.673433815044,0.657,0.020820224,2,1.02501341711,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,0.8087,0.669821160433,0.648,0.020820224,2,1.0336746303,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,1.1601,0.684544525672,0.653,0.020820224,2,1.04830708372,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,1.4442,0.700750646236,0.661,0.020820224,2,1.060137135,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,1.8381,0.732046729079,0.68,0.020820224,2,1.07653930747,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,2.4674,0.792872678163,0.719,0.020820224,2,1.1027436414,composition-columns
MIAC,data/MIAC/water-methanol/water-methanol-NaBr.csv,0.8,0.2,3.0318,0.851441605746,0.756,0.020820224,2,1.12624551025,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.0093,0.898347756037,0.898,0.020820224,2,1.00038725617,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.0359,0.821225811508,0.82,0.020820224,2,1.00149489208,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.0654,0.788140502245,0.786,0.020820224,2,1.0027232853,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.0952,0.761004841352,0.758,0.020820224,2,1.00396417065,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.1274,0.741915084889,0.738,0.020820224,2,1.00530499308,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.1629,0.727904274552,0.723,0.020820224,2,1.00678322898,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.1829,0.724475931278,0.719,0.020820224,2,1.00761603794,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.2297,0.709724062067,0.703,0.020820224,2,1.00956481091,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.3196,0.695129485006,0.686,0.020820224,2,1.01330828718,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.3951,0.689154551601,0.678,0.020820224,2,1.016452141,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.4648,0.680928792794,0.668,0.020820224,2,1.01935448023,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.6007,0.673433815044,0.657,0.020820224,2,1.02501341711,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,0.8087,0.669821160433,0.648,0.020820224,2,1.0336746303,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,1.1601,0.684544525672,0.653,0.020820224,2,1.04830708372,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,1.4442,0.700750646236,0.661,0.020820224,2,1.060137135,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,1.8381,0.732046729079,0.68,0.020820224,2,1.07653930747,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,2.4674,0.792872678163,0.719,0.020820224,2,1.1027436414,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,0.8,0.2,3.0318,0.851441605746,0.756,0.020820224,2,1.12624551025,composition-columns
UNIFIED,,0.8,0.2,0.0093,0.898347756037,0.898,0.020820224,2,1.00038725617,unified
UNIFIED,,0.8,0.2,0.0359,0.821225811508,0.82,0.020820224,2,1.00149489208,unified
UNIFIED,,0.8,0.2,0.0654,0.788140502245,0.786,0.020820224,2,1.0027232853,unified
UNIFIED,,0.8,0.2,0.0952,0.761004841352,0.758,0.020820224,2,1.00396417065,unified
UNIFIED,,0.8,0.2,0.1274,0.741915084889,0.738,0.020820224,2,1.00530499308,unified
UNIFIED,,0.8,0.2,0.1629,0.727904274552,0.723,0.020820224,2,1.00678322898,unified
UNIFIED,,0.8,0.2,0.1829,0.724475931278,0.719,0.020820224,2,1.00761603794,unified
UNIFIED,,0.8,0.2,0.2297,0.709724062067,0.703,0.020820224,2,1.00956481091,unified
UNIFIED,,0.8,0.2,0.3196,0.695129485006,0.686,0.020820224,2,1.01330828718,unified
UNIFIED,,0.8,0.2,0.3951,0.689154551601,0.678,0.020820224,2,1.016452141,unified
UNIFIED,,0.8,0.2,0.4648,0.680928792794,0.668,0.020820224,2,1.01935448023,unified
UNIFIED,,0.8,0.2,0.6007,0.673433815044,0.657,0.020820224,2,1.02501341711,unified
UNIFIED,,0.8,0.2,0.8087,0.669821160433,0.648,0.020820224,2,1.0336746303,unified
UNIFIED,,0.8,0.2,1.1601,0.684544525672,0.653,0.020820224,2,1.04830708372,unified
UNIFIED,,0.8,0.2,1.4442,0.700750646236,0.661,0.020820224,2,1.060137135,unified
UNIFIED,,0.8,0.2,1.8381,0.732046729079,0.68,0.020820224,2,1.07653930747,unified
UNIFIED,,0.8,0.2,2.4674,0.792872678163,0.719,0.020820224,2,1.1027436414,unified
UNIFIED,,0.8,0.2,3.0318,0.851441605746,0.756,0.020820224,2,1.12624551025,unified
