source,origin_file,x_H2O,x_Methanol,x_Ethanol,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,1.2,0.5584,0.532679076846,0.020119152,2,1.0482859648,composition-columns
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,1.3,0.5578,0.530072040139,0.020119152,2,1.0523097952,composition-columns
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,1.4,0.5576,0.527863533345,0.020119152,2,1.0563336256,composition-columns
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,1.5,0.5577,0.525954711635,0.020119152,2,1.060357456,composition-columns
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,1.6,0.558,0.524248224889,0.020119152,2,1.0643812864,composition-columns
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,1.7,0.5584,0.522648189549,0.020119152,2,1.0684051168,composition-columns
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,1.8,0.5588,0.521060161103,0.020119152,2,1.0724289472,composition-columns
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,1.9,0.5592,0.519484004906,0.020119152,2,1.0764527776,composition-columns
MIAC,data/MIAC/water-methanol-ethanol/water-methanol-ethanol-NaCl.csv,0.9,0.05,0.05,2,0.5596,0.517919588316,0.020119152,2,1.080476608,composition-columns
UNIFIED,,0.9,0.05,0.05,0.07,0.7513,0.749189771196,0.020119152,2,1.00281668128,unified
UNIFIED,,0.9,0.05,0.05,0.09,0.7299,0.727266243582,0.020119152,2,1.00362144736,unified
UNIFIED,,0.9,0.05,0.05,0.1,0.7207,0.717811647671,0.020119152,2,1.0040238304,unified
UNIFIED,,0.9,0.05,0.05,0.2,0.6601,0.654830149079,0.020119152,2,1.0080476608,unified
UNIFIED,,0.9,0.05,0.05,0.3,0.6266,0.619126223244,0.020119152,2,1.0120714912,unified
UNIFIED,,0.9,0.05,0.05,0.4,0.6051,0.595514994644,0.020119152,2,1.0160953216,unified
UNIFIED,,0.9,0.05,0.05,0.5,0.5905,0.578853949406,0.020119152,2,1.020119152,unified
UNIFIED,,0.9,0.05,0.05,0.6,0.5802,0.566522458261,0.020119152,2,1.0241429824,unified
UNIFIED,,0.9,0.05,0.05,0.7,0.5728,0.55710804207,0.020119152,2,1.0281668128,unified
UNIFIED,,0.9,0.05,0.05,0.8,0.5675,0.549801534957,0.020119152,2,1.0321906432,unified
UNIFIED,,0.9,0.05,0.05,0.9,0.5638,0.544095855022,0.020119152,2,1.0362144736,unified
UNIFIED,,0.9,0.05,0.05,1,0.5612,0.539491766302,0.020119152,2,1.040238304,unified
UNIFIED,,0.9,0.05,0.05,1.1,0.5595,0.535785011798,0.020119152,2,1.0442621344,unified
UNIFIED,,0.9,0.05,0.05,1.2,0.5584,0.532679076846,0.020119152,2,1.0482859648,unified
UNIFIED,,0.9,0.05,0.05,1.3,0.5578,0.530072040139,0.020119152,2,1.0523097952,unified
UNIFIED,,0.9,0.05,0.05,1.4,0.5576,0.527863533345,0.020119152,2,1.0563336256,unified
UNIFIED,,0.9,0.05,0.05,1.5,0.5577,0.525954711635,0.020119152,2,1.060357456,unified
UNIFIED,,0.9,0.05,0.05,1.6,0.558,0.524248224889,0.020119152,2,1.0643812864,unified
UNIFIED,,0.9,0.05,0.05,1.7,0.5584,0.522648189549,0.020119152,2,1.0684051168,unified
UNIFIED,,0.9,0.05,0.05,1.8,0.5588,0.521060161103,0.020119152,2,1.0724289472,unified
UNIFIED,,0.9,0.05,0.05,1.9,0.5592,0.519484004906,0.020119152,2,1.0764527776,unified
UNIFIED,,0.9,0.05,0.05,2,0.5596,0.517919588316,0.020119152,2,1.080476608,unified
