source,file,solvent_system,salt,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,0.124645892,0.402777778,0.3995861599643973,0.03204,2,1.00798730875936,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,0.232294618,0.361111111,0.3558146536348029,0.03204,2,1.01488543912144,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,0.379603399,0.341666667,0.33355299512733827,0.03204,2,1.02432498580792,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,0.498583569,0.333333333,0.3230133049783284,0.03204,2,1.03194923510152,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,0.634560907,0.327777778,0.31497024893745157,0.03204,2,1.04066266292056,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,0.787535411,0.327777778,0.31203104722283703,0.03204,2,1.05046526913688,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,0.917847025,0.338888889,0.3200641141306991,0.03204,2,1.058815637362,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,1.014164306,0.347222222,0.32603403655860125,0.03204,2,1.06498764872848,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,1.133144476,0.369444444,0.3444344078983868,0.03204,2,1.07261189802208,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,1.28611898,0.380555556,0.35158024445336084,0.03204,2,1.0824145042384,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,1.456090652,0.402777778,0.3684034218587662,0.03204,2,1.09330628898016,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,1.586402266,0.419444444,0.38073971709485327,0.03204,2,1.10165665720528,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,1.711048159,0.430555556,0.3880123437618515,0.03204,2,1.10964396602872,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,1.835694051,0.447222222,0.40015184979929996,0.03204,2,1.11763127478808,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,1.983002833,0.469444444,0.4165172543098311,0.03204,2,1.12707082153864,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.11898017,0.502777778,0.44267014471516236,0.03204,2,1.1357842492936001,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.232294618,0.527777778,0.46172948155556887,0.03204,2,1.14304543912144,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.345609065,0.558333333,0.48537782794584017,0.03204,2,1.1503066288852,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.481586402,0.6,0.5176787032825968,0.03204,2,1.15902005664016,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.57223796,0.622222222,0.5341747307732788,0.03204,2,1.1648290084768,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.69121813,0.655555556,0.5591315062287767,0.03204,2,1.1724532577704,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.793201133,0.686111111,0.5819490272759462,0.03204,2,1.17898832860264,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.889518414,0.722222222,0.6093877745004679,0.03204,2,1.18516033996912,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,2.985835694,0.769444444,0.6458688401928856,0.03204,2,1.19133235127152,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,3.087818697,0.813888889,0.6794482210482059,0.03204,2,1.19786742210376,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,3.16713881,0.861111111,0.7158326850676914,0.03204,2,1.2029502549448,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,3.274787535,0.905555556,0.7484868079716183,0.03204,2,1.2098483852428,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,3.371104816,0.958333333,0.7880898508546338,0.03204,2,1.21602039660928,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,3.478753541,1.013888889,0.8290731284970316,0.03204,2,1.22291852690728,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,3.563739377,1.063888889,0.8661020071105504,0.03204,2,1.22836441927816,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,3.64305949,1.125,0.912077916641449,0.03204,2,1.2334472521192,pure
MIAC,data/MIAC/methanol/methanol-LiBr.csv,methanol,LiBr,3.728045326,1.169444444,0.9439429455244387,0.03204,2,1.23889314449008,pure
MIAC_m,data/MIAC_m/methanol/methanol-LiBr.csv,methanol,LiBr,0.0,1.0,1.0,0.03204,2,1.0,pure
MIAC_m,data/MIAC_m/methanol/methanol-LiBr.csv,methanol,LiBr,0.22046,0.36043090436548797,0.35541,0.03204,2,1.0141270768,pure
MIAC_m,data/MIAC_m/methanol/methanol-LiBr.csv,methanol,LiBr,0.30143,0.34488544489924,0.33835,0.03204,2,1.0193156344,pure
MIAC_m,data/MIAC_m/methanol/methanol-LiBr.csv,methanol,LiBr,0.58477,0.332260802448016,0.32026,0.03204,2,1.0374720616,pure
MIAC_m,data/MIAC_m/methanol/methanol-LiBr.csv,methanol,LiBr,1.13271,0.366780844063328,0.34196,0.03204,2,1.0725840568,pure
MIAC_m,data/MIAC_m/methanol/methanol-LiBr.csv,methanol,LiBr,1.84095,0.47571777569951995,0.42552,0.03204,2,1.117968076,pure
MIAC_m,data/MIAC_m/methanol/methanol-LiBr.csv,methanol,LiBr,2.26118,0.58057697174224,0.5071,0.03204,2,1.1448964144,pure
MIAC_m,data/MIAC_m/methanol/methanol-LiBr.csv,methanol,LiBr,2.6931,0.73304626681568,0.62516,0.03204,2,1.1725738479999999,pure
